date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:21:32	1295/1295	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-10-2.jpg	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-10-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
13:21:33	1225/1225	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-11.jpg	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-11.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
13:21:33	1111/1111	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-11-2.jpg	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-11-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
13:21:34	65226/65226	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20May%202025%2007:51:36%20GMT	https://portotheme.com/html/porto_ecommerce/demo1-about.html	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/demo1-about.html	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
13:21:34	4618/4618	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/banners/banner-7.jpg	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/banners/banner-7.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
13:21:34	3998/3998	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/banners/banner-8.jpg	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/banners/banner-8.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
13:21:35	3083/3083	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:54%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/clients/client-1.jpg	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/assets/images/clients/client-1.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
13:21:35	5162/5162	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:54%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/clients/client-2.jpg	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/assets/images/clients/client-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
13:21:36	2754/2754	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:50%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/logo-footer.png	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/assets/images/logo-footer.png	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
13:21:36	0/-1	---M--	301	error ('')			https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/category-sidebar-left.1d7.delayed	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
13:21:37	82/82	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:42%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/lazy.png	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/assets/images/lazy.png	(from https://portotheme.com/html/porto_ecommerce/demo1-shop.html)
13:21:37	0/-1	---M--	301	error ('')			https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/category-sidebar-left.1d9.delayed	(from https://portotheme.com/html/porto_ecommerce/demo1-shop.html)
13:21:37	0/-1	---M--	301	error ('')			https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/category-sidebar-left.1da.delayed	(from https://portotheme.com/html/porto_ecommerce/demo1-contact.html)
13:21:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20May%202025%2007:51:40%20GMT	https://portotheme.com/html/porto_ecommerce/my-account.html	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/my-account.html	(from https://portotheme.com/html/porto_ecommerce/demo1-contact.html)
13:21:38	0/-1	---M--	301	error ('')			https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/category-sidebar-left.1dc.delayed	(from https://portotheme.com/html/porto_ecommerce/demo1-product.html)
13:21:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20May%202025%2007:51:40%20GMT	https://portotheme.com/html/porto_ecommerce/my-account.html	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/my-account.html	(from https://portotheme.com/html/porto_ecommerce/demo1-product.html)
13:21:39	0/-1	---M--	301	error ('')			https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/category-sidebar-left.1de.delayed	(from https://portotheme.com/html/porto_ecommerce/demo1-about.html)
13:21:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20May%202025%2007:51:41%20GMT	https://portotheme.com/html/porto_ecommerce/my-account.html	C:/My%20Web%20Sites/ecommerce/portotheme.com/html/porto_ecommerce/my-account.html	(from https://portotheme.com/html/porto_ecommerce/demo1-about.html)
